market,Corp Code,Category,Corp Name,URL,,
 東証二部 ,5922,金属製品 ,那須電機鉄工,http://www.nasudenki.co.jp/,,
 東証一部 ,5923,金属製品 ,高田機工,http://www.takadakiko.com/,,
 東証二部 ,5928,金属製品 ,アルメタックス,http://www.almetax.co.jp/,,
 東証一部 ,5929,金属製品 ,三和ホールディングス,http://www.sanwa-hldgs.co.jp/,,
 東証一部 ,5930,金属製品 ,文化シヤッター,http://www.bunka-s.co.jp/,,
 東証一部 ,5932,金属製品 ,三協立山,http://www.st-grp.co.jp/,,
 東証一部 ,5933,金属製品 ,アルインコ,http://www.alinco.co.jp/,,
 JASDAQスタンダード ,5935,金属製品 ,元旦ビューティ工業,http://www.gantan.co.jp/,,
 東証一部 ,5936,金属製品 ,東洋シヤッター,http://www.toyo-shutter.co.jp/,,
" 東証一部,名証一部 ",5938,金属製品 ,ＬＩＸＩＬグループ,http://www.lixil-group.co.jp/,,
 JASDAQスタンダード ,5939,金属製品 ,大谷工業,http://www.otanikogyo.com/,,
 東証二部 ,5940,金属製品 ,不二サッシ,http://www.fujisash.co.jp/,,
 東証二部 ,5941,金属製品 ,中西製作所,http://www.nakanishi.co.jp/,,
 東証一部 ,5942,金属製品 ,日本フイルコン,http://www.filcon.co.jp/,,
 東証一部 ,5943,金属製品 ,ノーリツ,http://www.noritz.co.jp/,,
 JASDAQスタンダード ,5945,金属製品 ,天龍製鋸,http://tenryu-saw.com/ja/,,
 東証一部 ,5946,金属製品 ,長府製作所,http://www.chofu.co.jp/,,
" 東証一部,名証一部 ",5947,金属製品 ,リンナイ,http://www.rinnai.co.jp/,,
 東証一部 ,5949,輸送用機器 ,ユニプレス,http://www.unipres.co.jp/,,
 東証二部 ,5950,金属製品 ,日本パワーファスニング,http://jpf-net.co.jp/,,
 東証一部 ,5951,金属製品 ,ダイニチ工業,http://www.dainichi-net.co.jp/,,
 東証二部 ,5952,金属製品 ,アマテイ,http://www.amatei.co.jp/,,
 福証 ,5953,金属製品 ,昭和鉄工,http://www.showa.co.jp/,,
 東証二部 ,5955,金属製品 ,ヤマシナ,http://www.kk-yamashina.co.jp/,,
 東証二部 ,5956,金属製品 ,トーソー,http://www.toso.co.jp/,,
 東証一部 ,5957,金属製品 ,日東精工,http://www.nittoseiko.co.jp/,,
 東証一部 ,5958,金属製品 ,三洋工業,http://www.sanyo-industries.co.jp/,,
 東証一部 ,5959,金属製品 ,岡部,http://www.okabe.co.jp/,,
 東証二部 ,5962,その他製造 ,浅香工業,http://www.asaka-ind.co.jp/,,
 東証二部 ,5964,金属製品 ,東洋刃物,http://www.toyoknife.co.jp/,,
 東証二部 ,5965,金属製品 ,フジマック,http://www.fujimak.co.jp/,,
 東証二部 ,5966,金属製品 ,京都機械工具,http://ktc.jp/,,
 東証二部 ,5967,金属製品 ,ＴＯＮＥ,http://www.tonetool.co.jp/,,
 東証二部 ,5969,金属製品 ,ロブテックス,http://www.lobtex.co.jp/,,
 東証一部 ,5970,金属製品 ,ジーテクト,http://www.g-tekt.jp/,,
 JASDAQスタンダード ,5971,金属製品 ,共和工業所,http://www.kyowakogyosyo.co.jp/,,
 東証二部 ,5973,金属製品 ,トーアミ,http://www.toami.co.jp/,,
 東証一部 ,5974,金属製品 ,中国工業,http://www.ckk-chugoku.co.jp/,,
 東証一部 ,5975,金属製品 ,東プレ,http://www.topre.co.jp/,,
 東証一部 ,5976,金属製品 ,高周波熱錬,http://www.k-neturen.co.jp/,,
 名証二部 ,5979,金属製品 ,カネソウ,http://www.kaneso.co.jp/,,
 東証一部 ,5981,金属製品 ,東京製綱,http://www.tokyorope.co.jp/,,
 東証二部 ,5982,金属製品 ,マルゼン,http://www.maruzen-kitchen.co.jp/,,
 JASDAQスタンダード ,5983,金属製品 ,イワブチ,http://www.iwabuchi.co.jp/,,
" 東証二部,名証二部 ",5984,金属製品 ,兼房,http://www.kanefusa.co.jp/,,
 東証一部 ,5985,金属製品 ,サンコール,http://www.suncall.co.jp/,,
 東証一部 ,5986,金属製品 ,モリテック　スチール,http://www.molitec.co.jp/,,
 JASDAQスタンダード ,5987,金属製品 ,オーネックス,http://www.onex.co.jp/,,
 東証一部 ,5988,金属製品 ,パイオラックス,http://www.piolax.co.jp/,,
 JASDAQスタンダード ,5989,金属製品 ,エイチワン,http://www.h1-co.jp/,,
 JASDAQスタンダード ,5990,金属製品 ,スーパーツール,http://www.supertool.co.jp/,,
 東証一部 ,5991,金属製品 ,日本発條,http://www.nhkspg.co.jp/,,
" 東証一部,名証一部 ",5992,金属製品 ,中央発條,http://www.chkk.co.jp/,,
 名証二部 ,5993,金属製品 ,知多鋼業,http://www.chitakogyo.co.jp/,,
 東証二部 ,5994,金属製品 ,ファインシンター,http://www.fine-sinter.com/,,
 JASDAQスタンダード ,5997,金属製品 ,協立エアテック,http://www.kak-net.co.jp/,,
 東証一部 ,5998,金属製品 ,アドバネクス,http://www.advanex.co.jp/,,
 JASDAQスタンダード ,5999,金属製品 ,イハラサイエンス,http://www.ihara-sc.co.jp/,,
 東証一部 ,6005,機械 ,三浦工業,http://www.miuraz.co.jp/,,
 東証一部 ,6013,機械 ,タクマ,http://www.takuma.co.jp/,,
 東証二部 ,6016,輸送用機器 ,神戸発動機,http://www.kobe-diesel.co.jp/,,
 東証二部 ,6018,輸送用機器 ,阪神内燃機工業,http://www.hanshin-dw.co.jp/,,
 東証二部 ,6022,機械 ,赤阪鐵工所,http://www.akasaka-diesel.jp/,,
 東証二部 ,6023,輸送用機器 ,ダイハツディーゼル,http://www.dhtd.co.jp/,,
 セントレックス ,6025,サービス ,日本ＰＣサービス,http://www.j-pcs.jp/,,
 東証マザーズ ,6026,サービス ,ＧＭＯ　ＴＥＣＨ,https://gmotech.jp/,,
 東証マザーズ ,6027,サービス ,弁護士ドットコム,http://corporate.bengo4.com/,,
 東証一部 ,6028,サービス ,テクノプロ・ホールディングス,http://www.technoproholdings.com/,,
 東証マザーズ ,6029,サービス ,アトラ,http://www.artra-group.co.jp/,,
 東証マザーズ ,6030,サービス ,アドベンチャー,http://jp.adventurekk.com/,,
 東証マザーズ ,6031,サービス ,サイジニア,http://www.scigineer.co.jp/,,
 東証マザーズ ,6032,サービス ,インターワークス,http://interworks.jp/,,
 東証マザーズ ,6033,サービス ,エクストリーム,http://www.e-xtreme.co.jp/,,
 東証マザーズ ,6034,サービス ,ＭＲＴ,http://medrt.co.jp/,,
 JASDAQスタンダード ,6035,サービス ,アイ・アール　ジャパンホールディングス,http://www.irjapan.jp/,,
 東証マザーズ ,6036,サービス ,ＫｅｅＰｅｒ技研,http://www.keepercoating.jp/corp/,,
 東証マザーズ ,6037,サービス ,ファーストロジック,http://www.firstlogic.co.jp/,,
 東証マザーズ ,6038,情報・通信 ,イード,http://www.iid.co.jp/,,
 東証マザーズ ,6039,サービス ,日本動物高度医療センター,http://www.jarmec.jp/,,
 東証マザーズ ,6040,サービス ,日本スキー場開発,http://www.nippon-ski.jp/,,
 東証二部 ,6042,輸送用機器 ,ニッキ,http://www.nikkinet.co.jp/,,
 JASDAQスタンダード ,6044,サービス ,三機サービス,http://www.sanki-s.co.jp/,,
 東証マザーズ ,6045,サービス ,レントラックス,https://www.rentracks.co.jp/,,
 東証マザーズ ,6046,サービス ,リンクバル,http://linkbal.co.jp/,,
 東証マザーズ ,6047,サービス ,Ｇｕｎｏｓｙ,http://gunosy.com/,,
 東証マザーズ ,6048,サービス ,デザインワン・ジャパン,http://www.designone.jp/,,
 東証マザーズ ,6049,サービス ,イトクロ,http://www.itokuro.jp/,,
 東証マザーズ ,6050,サービス ,イー・ガーディアン,http://www.e-guardian.co.jp/,,
 東証一部 ,6054,サービス ,リブセンス,http://www.livesense.co.jp/,,
" 東証一部,名証一部 ",6055,サービス ,ジャパンマテリアル,http://www.j-material.jp/,,
 東証一部 ,6058,サービス ,ベクトル,http://www.vectorinc.co.jp/,,
 東証一部 ,6059,サービス ,ウチヤマホールディングス,http://www.uchiyama-gr.jp/,,
 JASDAQスタンダード ,6060,サービス ,こころネット,http://cocolonet.jp/,,
 JASDAQスタンダード ,6061,サービス ,ユニバーサル園芸社,http://www.uni-green.co.jp/,,
 JASDAQスタンダード ,6062,サービス ,チャーム・ケア・コーポレーション,http://www.charmcc.jp/,,
 JASDAQスタンダード ,6063,サービス ,日本エマージェンシーアシスタンス,http://www.emergency.co.jp/,,
 東証マザーズ ,6064,サービス ,アクトコール,http://www.actcall.jp/,,
 東証一部 ,6065,サービス ,サクセスホールディングス,http://www.success-holdings.co.jp/,,
 東証マザーズ ,6067,サービス ,メディアフラッグ,http://www.mediaflag.co.jp/,,
 東証マザーズ ,6069,サービス ,トレンダーズ,http://www.trenders.co.jp/,,
 東証一部 ,6070,サービス ,キャリアリンク,http://www.careerlink.co.jp/,,
 東証一部 ,6071,サービス ,ＩＢＪ,http://www.ibjapan.jp/,,
 東証マザーズ ,6072,サービス ,地盤ネットホールディングス,http://jibannet.co.jp/,,
 東証一部 ,6073,サービス ,アサンテ,http://www.asante.co.jp/,,
 JASDAQスタンダード ,6074,サービス ,ジェイエスエス,http://www.jss-group.co.jp/,,
 東証マザーズ ,6075,サービス ,フォトクリエイト,http://www.photocreate.co.jp/,,
 福証 ,6076,サービス ,アメイズ,http://www.az-hotels.co.jp/,,
 東証一部 ,6077,サービス ,Ｎ・フィールド,http://www.nfield.co.jp/,,
 東証二部 ,6078,サービス ,バリューＨＲ,http://www.valuehr.com/,,
 東証マザーズ ,6079,サービス ,エナリス,http://www.eneres.co.jp/,,
 東証一部 ,6080,サービス ,Ｍ＆Ａキャピタルパートナーズ,http://www.ma-cp.com/,,
 東証マザーズ ,6081,サービス ,アライドアーキテクツ,http://www.aainc.co.jp/,,
 東証一部 ,6082,サービス ,ライドオン・エクスプレス,http://www.rideonexpress.co.jp/,,
 東証一部 ,6083,サービス ,ＥＲＩホールディングス,http://www.h-eri.co.jp/,,
 東証マザーズ ,6084,サービス ,オウチーノ,http://www.o-uccino.jp/,,
 東証マザーズ ,6085,サービス ,アーキテクツ・スタジオ・ジャパン,http://www.asj-net.com/,,
 東証マザーズ ,6086,サービス ,シンプロメンテ,http://www.shin-pro.com/,,
 東証一部 ,6087,サービス ,アビスト,http://www.abist.co.jp/,,
 東証マザーズ ,6088,サービス ,シグマクシス,http://www.sigmaxyz.com/,,
 東証一部 ,6089,サービス ,ウィルグループ,http://willgroup.co.jp/,,
 東証マザーズ ,6090,サービス ,ヒューマン・メタボローム・テクノロジーズ,http://humanmetabolome.com/,,
 東証二部 ,6091,サービス ,ウエスコホールディングス,http://www.wescohd.co.jp/,,
 東証マザーズ ,6092,サービス ,エンバイオ・ホールディングス,http://enbio-holdings.com/,,
 JASDAQスタンダード ,6093,サービス ,エスクロー・エージェント・ジャパン,http://www.ea-j.jp/,,
 東証マザーズ ,6094,サービス ,フリークアウト,https://www.fout.co.jp/,,
 東証マザーズ ,6095,サービス ,メドピア,https://medpeer.co.jp/,,
 東証マザーズ ,6096,サービス ,レアジョブ,https://www.rarejob.com/,,
 東証一部 ,6097,サービス ,日本ビューホテル,http://www.viewhotels.co.jp/,,
 東証一部 ,6098,サービス ,リクルートホールディングス,http://www.recruit.jp/,,
 東証一部 ,6099,サービス ,エラン,http://www.kkelan.com/,,
 東証一部 ,6101,機械 ,ツガミ,http://www.tsugami.co.jp/,,
" 東証一部,名証一部 ",6103,機械 ,オークマ,http://www.okuma.co.jp/,,
 東証一部 ,6104,機械 ,東芝機械,http://www.toshiba-machine.co.jp/,,
 名証二部 ,6111,機械 ,旭精機工業,http://www.asahiseiki-mfg.co.jp/,,
" 東証二部,名証二部 ",6112,機械 ,小島鉄工所,http://www.kojimatekko.co.jp/,,
 東証一部 ,6113,機械 ,アマダホールディングス,http://www.amada.co.jp/,,
 東証一部 ,6118,機械 ,アイダエンジニアリング,http://www.aida.co.jp/,,
 東証一部 ,6121,機械 ,滝澤鉄工所,http://www.takisawa.co.jp/,,
 東証二部 ,6125,機械 ,岡本工作機械製作所,http://www.okamoto.co.jp/,,
 東証二部 ,6131,機械 ,浜井産業,http://www.hamai.com/,,
" 東証一部,名証一部 ",6134,機械 ,富士機械製造,http://www.fuji.co.jp/,,
 東証一部 ,6135,機械 ,牧野フライス製作所,http://www.makino.co.jp/,,
" 東証一部,名証一部 ",6136,機械 ,オーエスジー,http://www.osg.co.jp/,,
 東証二部 ,6137,機械 ,小池酸素工業,http://www.koikeox.co.jp/,,
 東証一部 ,6138,機械 ,ダイジェット工業,http://www.dijet.co.jp/,,
 東証一部 ,6140,機械 ,旭ダイヤモンド工業,http://www.asahidia.co.jp/,,
 東証一部 ,6141,機械 ,ＤＭＧ森精機,http://www.dmgmori.co.jp/,,
 名証二部 ,6142,機械 ,富士精工,http://www.c-max.co.jp/,,
 東証一部 ,6143,機械 ,ソディック,http://www.sodick.co.jp/,,
" 東証二部,福証 ",6144,機械 ,西部電機,http://www.seibudenki.co.jp/,,
 JASDAQスタンダード ,6145,機械 ,日特エンジニアリング,http://www.nittoku.co.jp/,,
 東証一部 ,6146,機械 ,ディスコ,http://www.disco.co.jp/,,
 JASDAQスタンダード ,6147,機械 ,ヤマザキ,http://www.yamazaki-iron.co.jp/,,
 JASDAQスタンダード ,6149,機械 ,小田原エンジニアリング,http://odawara-eng.co.jp/index/,,
 JASDAQスタンダード ,6150,機械 ,タケダ機械,http://www.takeda-mc.co.jp/,,
 東証一部 ,6151,機械 ,日東工器,http://www.nitto-kohki.co.jp/,,
 東証二部 ,6155,機械 ,高松機械工業,http://www.takamaz.co.jp/,,
 JASDAQスタンダード ,6156,機械 ,エーワン精密,http://www.a-one-seimitsu.co.jp/,,
 JASDAQスタンダード ,6157,機械 ,日進工具,http://www.ns-tool.com/,,
 JASDAQスタンダード ,6158,機械 ,和井田製作所,http://www.waida.co.jp/,,
 JASDAQスタンダード ,6159,機械 ,ミクロン精密,http://www.micron-grinder.co.jp/,,
 東証マザーズ ,6161,機械 ,エスティック,http://www.estic.co.jp/,,
 JASDAQスタンダード ,6163,機械 ,エイチアンドエフ,http://www.h-f.co.jp/,,
 JASDAQスタンダード ,6164,機械 ,太陽工機,http://www.taiyokoki.com/,,
 東証一部 ,6165,機械 ,パンチ工業,http://www.punch.co.jp/,,
 東証マザーズ ,6166,機械 ,中村超硬,http://www.nakamura-gp.co.jp/,,
 東証二部 ,6167,機械 ,冨士ダイス,http://www.fujidie.co.jp/,,
 東証二部 ,6171,サービス ,土木管理総合試験所,http://www.dksiken.co.jp/,,
 東証マザーズ ,6172,サービス ,メタップス,http://www.metaps.com/,,
 東証マザーズ ,6173,サービス ,アクアライン,http://www.aqualine.jp/,,
 東証マザーズ ,6176,サービス ,ブランジスタ,http://www.brangista.com/,,
 東証マザーズ ,6177,サービス ,ＡｐｐＢａｎｋ,http://www.appbank.co.jp/,,
 東証一部 ,6178,銀行 ,日本郵政,http://www.japanpost.jp/index.html,,
 東証マザーズ ,6180,サービス ,ＧＭＯメディア,http://www.gmo.media/,,
 東証マザーズ ,6181,サービス ,パートナーエージェント,http://www.p-a.jp/,,
 東証マザーズ ,6182,サービス ,ロゼッタ,https://www.rozetta.jp/,,
 東証一部 ,6183,サービス ,ベルシステム２４ホールディングス,http://www.bell24hd.co.jp/jp/,,
" 東証一部,名証一部 ",6201,輸送用機器 ,豊田自動織機,http://www.toyota-shokki.co.jp/,,
" 東証一部,名証一部 ",6203,機械 ,豊和工業,http://www.howa.co.jp/,,
 東証一部 ,6205,機械 ,OKK,http://www.okk.co.jp/,,
 東証一部 ,6208,機械 ,石川製作所,http://www.ishiss.co.jp/,,
 東証一部 ,6210,機械 ,東洋機械金属,http://www.toyo-mm.co.jp/,,
 東証一部 ,6217,機械 ,津田駒工業,http://www.tsudakoma.co.jp/,,
 東証一部 ,6218,機械 ,エンシュウ,http://www.enshu.co.jp/,,
 東証一部 ,6222,機械 ,島精機製作所,http://www.shimaseiki.co.jp/,,
 JASDAQスタンダード ,6239,機械 ,ナガオカ,http://www.nagaokajapan.co.jp/,,
 東証二部 ,6240,機械 ,ヤマシンフィルタ,http://www.yamashin-filter.co.jp/,,
 東証二部 ,6245,機械 ,ヒラノテクシード,http://www.hirano-tec.co.jp/,,
 東証二部 ,6246,機械 ,テクノスマート,http://www.technosmart.co.jp/,,
 東証一部 ,6247,機械 ,日阪製作所,http://www.hisaka.co.jp/,,
 JASDAQスタンダード ,6248,機械 ,横田製作所,http://www.aquadevice.com/,,
 JASDAQスタンダード ,6249,機械 ,ゲームカード・ジョイコホールディングス,https://www.gamecard-joyco.co.jp/,,
 東証一部 ,6250,機械 ,やまびこ,http://www.yamabiko-corp.co.jp/,,
 JASDAQスタンダード ,6254,機械 ,野村マイクロ・サイエンス,http://www.nomura-nms.co.jp/,,
 東証マザーズ ,6255,機械 ,エヌ・ピー・シー,http://www.npcgroup.net/,,
 JASDAQスタンダード ,6256,機械 ,ニューフレアテクノロジー,http://www.nuflare.co.jp/,,
 JASDAQスタンダード ,6257,機械 ,藤商事,http://www.fujimarukun.co.jp/,,
 JASDAQスタンダード ,6258,機械 ,平田機工,http://www.hirata.co.jp/,,
 JASDAQスタンダード ,6259,機械 ,大崎エンジニアリング,http://www.oec-inc.co.jp/,,
 東証一部 ,6262,機械 ,ペガサスミシン製造,http://www.pegasus.co.jp/ja/,,
 東証マザーズ ,6264,機械 ,マルマエ,http://www.marumae.com/,,
 JASDAQスタンダード ,6265,機械 ,妙徳,https://www.convum.co.jp/,,
 JASDAQスタンダード ,6266,機械 ,タツモ,http://www.tazmo.co.jp/,,
" JASDAQスタンダード,名証二部 ",6267,機械 ,ゼネラルパッカー,http://www.general-packer.co.jp/,,
 東証一部 ,6268,機械 ,ナブテスコ,http://www.nabtesco.com/,,
 東証一部 ,6269,機械 ,三井海洋開発,http://www.modec.com/,,
" 東証二部,名証二部 ",6271,機械 ,ニッセイ,http://www.nissei-gtr.co.jp/,,
 東証一部 ,6272,機械 ,レオン自動機,http://www.rheon.com/,,
 東証一部 ,6273,機械 ,ＳＭＣ,http://www.smcworld.com/,,
 東証一部 ,6274,機械 ,新川,http://www.shinkawa.com/,,
 JASDAQスタンダード ,6276,機械 ,ナビタス,http://www.navitas.co.jp/,,
 東証一部 ,6277,機械 ,ホソカワミクロン,http://www.hosokawamicron.co.jp/,,
 東証一部 ,6278,機械 ,ユニオンツール,http://www.uniontool.co.jp/,,
 東証二部 ,6279,機械 ,瑞光,http://www.zuiko.co.jp/,,
 名証二部 ,6280,機械 ,名機製作所,http://www.meiki-ss.co.jp/,,
 JASDAQスタンダード ,6281,機械 ,前田製作所,http://www.maesei.co.jp/,,
 東証一部 ,6282,機械 ,オイレス工業,http://www.oiles.co.jp/,,
 東証一部 ,6284,機械 ,日精エー・エス・ビー機械,http://www.nisseiasb.co.jp/,,
 JASDAQスタンダード ,6286,機械 ,靜甲,http://www.seiko-co.com/,,
 東証一部 ,6287,機械 ,サトーホールディングス,http://www.sato.co.jp/,,
 東証二部 ,6289,機械 ,技研製作所,https://www.giken.com/ja/,,
 東証一部 ,6291,機械 ,日本エアーテック,http://www.airtech.co.jp/,,
 東証二部 ,6292,機械 ,カワタ,http://www.kawata-mfg.co.jp/,,
" 東証一部,名証一部 ",6293,機械 ,日精樹脂工業,http://www.nisseijushi.co.jp/,,
 東証二部 ,6294,機械 ,オカダアイヨン,http://www.aiyon.co.jp/,,
 名証二部 ,6295,機械 ,富士変速機,http://www.fujihensokuki.co.jp/,,
 JASDAQスタンダード ,6297,機械 ,鉱研工業,http://www.koken-boring.co.jp/,,
 東証一部 ,6298,機械 ,ワイエイシイ,http://www.yac.co.jp/,,
 東証二部 ,6299,機械 ,神鋼環境ソリューション,http://www.kobelco-eco.co.jp/,,
 東証二部 ,6300,機械 ,アピックヤマダ,http://www.apicyamada.co.jp/,,
 東証一部 ,6301,機械 ,小松製作所,http://www.komatsu.co.jp/,,
 東証一部 ,6302,機械 ,住友重機械工業,http://www.shi.co.jp/,,
 東証二部 ,6303,機械 ,ササクラ,http://www.sasakura.co.jp/,,
 東証一部 ,6305,機械 ,日立建機,http://www.hitachi-kenki.co.jp/,,
 東証一部 ,6306,機械 ,日工,http://www.nikko-net.co.jp/,,
 東証二部 ,6307,機械 ,サンセイ,http://www.sansei-group.co.jp/,,
 東証一部 ,6309,機械 ,巴工業,http://www.tomo-e.co.jp/,,
 東証一部 ,6310,機械 ,井関農機,http://www.iseki.co.jp/,,
 JASDAQスタンダード ,6312,機械 ,フロイント産業,http://www.freund.co.jp/,,
 JASDAQスタンダード ,6314,機械 ,石井工作研究所,http://www.i-kk.co.jp/,,
 東証一部 ,6315,機械 ,ＴＯＷＡ,http://www.towajapan.co.jp/top.htm,,
 東証一部 ,6316,機械 ,丸山製作所,http://www.maruyama.co.jp/,,
 東証一部 ,6317,機械 ,北川鉄工所,http://www.kiw.co.jp/,,
 東証一部 ,6319,鉄鋼 ,シンニッタン,http://www.snt.co.jp/,,
 東証二部 ,6322,機械 ,タクミナ,http://www.tacmina.co.jp/,,
 JASDAQスタンダード ,6323,機械 ,ローツェ,http://www.rorze.com/,,
 JASDAQスタンダード ,6324,機械 ,ハーモニック・ドライブ・システムズ,http://www.hds.co.jp/,,
" 東証二部,名証二部 ",6325,機械 ,タカキタ,http://www.takakita-net.co.jp/,,
 東証一部 ,6326,機械 ,クボタ,http://www.kubota.co.jp/,,
 JASDAQスタンダード ,6327,機械 ,北川精機,http://www.kitagawaseiki.co.jp/,,
 東証一部 ,6328,機械 ,荏原実業,http://www.ejk.co.jp/,,
 東証一部 ,6330,建設 ,東洋エンジニアリング,http://www.toyo-eng.com/jp/ja/,,
 東証一部 ,6331,機械 ,三菱化工機,http://www.kakoki.co.jp/,,
 東証一部 ,6332,機械 ,月島機械,http://www.tsk-g.co.jp/,,
 東証一部 ,6333,機械 ,帝国電機製作所,http://www.teikokudenki.co.jp/,,
 東証二部 ,6334,機械 ,明治機械,http://www.meiji-kikai.co.jp/,,
 東証一部 ,6335,機械 ,東京機械製作所,http://www.tks-net.co.jp/,,
 東証二部 ,6336,機械 ,石井表記,http://www.ishiihyoki.co.jp/,,
 JASDAQスタンダード ,6337,機械 ,テセック,http://www.tesec.co.jp/,,
 東証二部 ,6338,機械 ,タカトリ,http://www.takatori-g.co.jp/,,
" 東証一部,名証一部 ",6339,機械 ,新東工業,http://www.sinto.co.jp/,,
" 東証一部,名証一部 ",6340,機械 ,澁谷工業,http://www.shibuya.co.jp/,,
" 東証二部,名証二部 ",6342,機械 ,太平製作所,http://www.taihei-ss.co.jp/,,
 東証二部 ,6343,機械 ,フリージア・マクロス,http://www.freesiamacross-extruder.com/,,
" 東証一部,名証一部 ",6345,機械 ,アイチ　コーポレーション,http://www.aichi-corp.co.jp/,,
" 東証二部,名証二部 ",6346,機械 ,キクカワエンタープライズ,http://www.kikukawa.co.jp/,,
 JASDAQスタンダード ,6347,機械 ,プラコー,http://www.placo.co.jp/,,
 東証一部 ,6349,機械 ,小森コーポレーション,http://www.komori.co.jp/,,
 東証一部 ,6351,機械 ,鶴見製作所,http://www.tsurumipump.co.jp/,,
 東証一部 ,6355,機械 ,住友精密工業,http://www.spp.co.jp/,,
 東証二部 ,6356,機械 ,日本ギア工業,http://www.nippon-gear.jp/,,
 東証二部 ,6357,機械 ,三精テクノロジーズ,http://www.sansei-technologies.com/,,
 東証一部 ,6358,機械 ,酒井重工業,http://www.sakainet.co.jp/,,
 東証二部 ,6360,機械 ,東京自働機械製作所,http://www.tam-tokyo.co.jp/,,
 東証一部 ,6361,機械 ,荏原製作所,http://www.ebara.co.jp/,,
 東証一部 ,6362,機械 ,石井鐵工所,http://www.ishii-iiw.co.jp/,,
 東証一部 ,6363,機械 ,酉島製作所,http://www.torishima.co.jp/,,
 東証一部 ,6364,機械 ,北越工業,http://www.airman.co.jp/,,
 東証二部 ,6365,機械 ,電業社機械製作所,http://www.dmw.co.jp/,,
 東証一部 ,6366,建設 ,千代田化工建設,http://www.chiyoda-corp.com/,,
 東証一部 ,6367,機械 ,ダイキン工業,http://www.daikin.co.jp/,,
 東証一部 ,6368,機械 ,オルガノ,http://www.organo.co.jp/,,
 東証一部 ,6369,機械 ,トーヨーカネツ,http://www.toyokanetsu.co.jp/,,
 東証一部 ,6370,機械 ,栗田工業,http://www.kurita.co.jp/,,
 東証一部 ,6371,機械 ,椿本チエイン,http://www.tsubakimoto.jp/,,
 東証一部 ,6373,機械 ,大同工業,http://www.did-daido.co.jp/,,
 東証一部 ,6375,機械 ,日本コンベヤ,http://www.conveyor.co.jp/,,
 東証一部 ,6376,精密機器 ,日機装,http://www.nikkiso.co.jp/,,
 東証一部 ,6378,機械 ,木村化工機,http://www.kcpc.co.jp/,,
 東証一部 ,6379,建設 ,新興プランテック,http://www.s-plantech.co.jp/,,
 東証二部 ,6380,機械 ,オリエンタルチエン工業,http://www.ocm.co.jp/,,
 東証一部 ,6381,機械 ,アネスト岩田,http://www.anest-iwata.co.jp/,,
 東証二部 ,6382,機械 ,トリニティ工業,http://www.trinityind.co.jp/,,
 東証一部 ,6383,機械 ,ダイフク,http://www.daifuku.com/jp/,,
 JASDAQスタンダード ,6384,機械 ,昭和真空,http://www.showashinku.co.jp/,,
 東証一部 ,6387,機械 ,サムコ,http://www.samco.co.jp/,,
 東証一部 ,6390,機械 ,加藤製作所,http://www.kato-works.co.jp/,,
 東証二部 ,6391,機械 ,加地テック,http://www.kajitech.com/,,
 東証二部 ,6392,機械 ,ヤマダコーポレーション,http://www.yamadacorp.co.jp/,,
 東証一部 ,6393,機械 ,油研工業,http://www.yuken.co.jp/,,
 東証一部 ,6395,機械 ,タダノ,http://www.tadano.co.jp/,,
 東証二部 ,6396,機械 ,宇野澤組鐵工所,http://www.unozawa.co.jp/,,
" 東証二部,名証二部 ",6397,機械 ,郷鉄工所,http://www.gohiron.co.jp/,,
 JASDAQスタンダード ,6400,機械 ,不二精機,http://www.fujiseiki.com/,,
 東証二部 ,6402,機械 ,兼松エンジニアリング,http://www.kanematsu-eng.jp/,,
 JASDAQスタンダード ,6403,機械 ,水道機工,http://www.suiki.co.jp/,,
 JASDAQスタンダード ,6405,機械 ,鈴茂器工,http://www.suzumo.co.jp/,,
 東証一部 ,6406,機械 ,フジテック,http://www.fujitec.co.jp/,,
" 東証一部,名証一部 ",6407,機械 ,ＣＫＤ,http://www.ckd.co.jp/,,
 JASDAQスタンダード ,6408,機械 ,小倉クラッチ,http://www.oguraclutch.co.jp/,,
 東証一部 ,6409,機械 ,キトー,http://www.kito.co.jp/,,
 JASDAQスタンダード ,6411,機械 ,中野冷機,http://www.nakano-reiki.com/,,
 東証一部 ,6412,機械 ,平和,http://www.heiwanet.co.jp/,,
 東証一部 ,6413,機械 ,理想科学工業,http://www.riso.co.jp/,,
 JASDAQスタンダード ,6414,機械 ,川重冷熱工業,http://www.khi.co.jp/corp/kte/,,
 JASDAQスタンダード ,6416,機械 ,桂川電機,http://www.kiphq.co.jp/,,
 東証一部 ,6417,機械 ,SANKYO,http://www.sankyo-fever.co.jp/,,
 東証一部 ,6418,機械 ,日本金銭機械,http://www.jcm-hq.co.jp/,,
 東証一部 ,6419,機械 ,マースエンジニアリング,http://www.mars-eng.co.jp/,,
 東証一部 ,6420,機械 ,福島工業,http://www.fukusima.co.jp/,,
 JASDAQスタンダード ,6424,機械 ,高見沢サイバネティックス,http://www.tacy.co.jp/,,
 JASDAQスタンダード ,6425,機械 ,ユニバーサルエンターテインメント,http://www.universal-777.com/,,
 東証一部 ,6428,機械 ,オーイズミ,http://www.oizumi.co.jp/,,
" 東証一部,名証一部 ",6430,機械 ,ダイコク電機,http://www.daikoku.co.jp/,,
 東証一部 ,6432,機械 ,竹内製作所,http://www.takeuchi-mfg.co.jp/,,
