日本放送協会【NHK】(鹿児島放送局),その他法人,鹿児島県,入札可能案件1,案件登録数19,入札結果数14,https://www.njss.info/organizations/proc/4250/
日本放送協会【NHK】(青森放送局),その他法人,青森県,入札可能案件2,案件登録数35,入札結果数27,https://www.njss.info/organizations/proc/4260/
洲本市役所,市区町村役所,兵庫県,入札可能案件6,案件登録数137,入札結果数41,https://www.njss.info/organizations/proc/5592/
多賀城市役所,市区町村役所,宮城県,入札可能案件5,案件登録数868,入札結果数706,https://www.njss.info/organizations/proc/4634/
日本放送協会【NHK】(水戸放送局),その他法人,茨城県,入札可能案件1,案件登録数29,入札結果数20,https://www.njss.info/organizations/proc/4210/
日本放送協会【NHK】(大津放送局),その他法人,滋賀県,入札可能案件1,案件登録数18,入札結果数13,https://www.njss.info/organizations/proc/4220/
都留市役所,市区町村役所,山梨県,入札可能案件1,案件登録数333,入札結果数317,https://www.njss.info/organizations/proc/5562/
弥富市役所,市区町村役所,愛知県,入札可能案件8,案件登録数634,入札結果数598,https://www.njss.info/organizations/proc/5572/
紫波郡紫波町役場,市区町村役所,岩手県,入札可能案件2,案件登録数21,入札結果数12,https://www.njss.info/organizations/proc/5502/
秋田県庁,都道府県庁,秋田県,入札可能案件522,案件登録数284190,入札結果数224852,https://www.njss.info/organizations/proc/1688/
高知県庁,都道府県庁,高知県,入札可能案件157,案件登録数82767,入札結果数66589,https://www.njss.info/organizations/proc/1698/
八ッ場ダム工事事務所,整備局,群馬県,入札可能案件1,案件登録数210,入札結果数145,https://www.njss.info/organizations/proc/1005/
神奈川県警察本部,警察庁,神奈川県,入札可能案件7,案件登録数5218,入札結果数4148,https://www.njss.info/organizations/proc/1648/
大阪市役所,市区町村役所,大阪府,入札可能案件719,案件登録数138228,入札結果数101562,https://www.njss.info/organizations/proc/1658/
京都市役所,市区町村役所,京都府,入札可能案件190,案件登録数41895,入札結果数19142,https://www.njss.info/organizations/proc/1668/
山梨県庁,都道府県庁,山梨県,入札可能案件121,案件登録数27312,入札結果数23827,https://www.njss.info/organizations/proc/1678/
全国健康保険協会和歌山支部,全国健康保険協会,和歌山県,入札可能案件2,案件登録数85,入札結果数59,https://www.njss.info/organizations/proc/1618/
茨城県庁,都道府県庁,茨城県,入札可能案件538,案件登録数293518,入札結果数263216,https://www.njss.info/organizations/proc/1638/
さぬき市役所,市区町村役所,香川県,入札可能案件1,案件登録数904,入札結果数851,https://www.njss.info/organizations/proc/5024/
生駒市役所,市区町村役所,奈良県,入札可能案件30,案件登録数2538,入札結果数2205,https://www.njss.info/organizations/proc/4741/
丸亀市役所,市区町村役所,香川県,入札可能案件15,案件登録数4441,入札結果数4279,https://www.njss.info/organizations/proc/4751/
水資源機構(千葉用水総合管理所),その他国土交通省,独立行政法人,入札可能案件13,案件登録数439,入札結果数45,https://www.njss.info/organizations/proc/460/
大阪市健康局,市役所関連団体,大阪府,入札可能案件13,案件登録数1411,入札結果数1284,https://www.njss.info/organizations/proc/4771/
邑楽郡大泉町役場,市区町村役所,群馬県,入札可能案件17,案件登録数449,入札結果数392,https://www.njss.info/organizations/proc/5531/
一関市役所,市区町村役所,岩手県,入札可能案件37,案件登録数3431,入札結果数2761,https://www.njss.info/organizations/proc/4711/
佐久市役所,市区町村役所,長野県,入札可能案件18,案件登録数2446,入札結果数1928,https://www.njss.info/organizations/proc/4721/
伊勢市役所,市区町村役所,三重県,入札可能案件90,案件登録数9354,入札結果数8627,https://www.njss.info/organizations/proc/4731/
球磨郡錦町役場,市区町村役所,熊本県,入札可能案件2,案件登録数7,入札結果数0,https://www.njss.info/organizations/proc/6320/
石巻赤十字病院,日本赤十字社,宮城県,入札可能案件5,案件登録数277,入札結果数172,https://www.njss.info/organizations/proc/1214/
福井市役所,市区町村役所,福井県,入札可能案件87,案件登録数6616,入札結果数5922,https://www.njss.info/organizations/proc/1785/
地方公共団体情報システム機構(J-LIS),財団法人,東京都,入札可能案件2,案件登録数292,入札結果数218,https://www.njss.info/organizations/proc/1795/
首都大学東京,その他文部科学省,教育,入札可能案件12,案件登録数872,入札結果数799,https://www.njss.info/organizations/proc/4417/
熊本市役所,市区町村役所,熊本県,入札可能案件195,案件登録数214388,入札結果数209803,https://www.njss.info/organizations/proc/1745/
茅ヶ崎市役所,市区町村役所,神奈川県,入札可能案件9,案件登録数4679,入札結果数4208,https://www.njss.info/organizations/proc/1755/
枚方市役所,市区町村役所,大阪府,入札可能案件10,案件登録数3113,入札結果数1961,https://www.njss.info/organizations/proc/1765/
高知市役所,市区町村役所,高知県,入札可能案件23,案件登録数12664,入札結果数11864,https://www.njss.info/organizations/proc/1775/
東部方面会計隊,陸上自衛隊,東京都,入札可能案件220,案件登録数49685,入札結果数6770,https://www.njss.info/organizations/proc/17/
青森市役所,市区町村役所,青森県,入札可能案件50,案件登録数8248,入札結果数7532,https://www.njss.info/organizations/proc/1715/
根釧東部森林管理署,林野庁,北海道,入札可能案件16,案件登録数598,入札結果数410,https://www.njss.info/organizations/proc/1371/
尼崎市役所,市区町村役所,兵庫県,入札可能案件21,案件登録数2882,入札結果数2075,https://www.njss.info/organizations/proc/1735/
大牟田市役所,市区町村役所,福岡県,入札可能案件22,案件登録数2585,入札結果数1917,https://www.njss.info/organizations/proc/4641/
宮城北部森林管理署,林野庁,宮城県,入札可能案件21,案件登録数1644,入札結果数633,https://www.njss.info/organizations/proc/1321/
山形森林管理署最上支署,林野庁,山形県,入札可能案件18,案件登録数1289,入札結果数557,https://www.njss.info/organizations/proc/1331/
税務大学校,国税庁,教育,入札可能案件8,案件登録数839,入札結果数633,https://www.njss.info/organizations/proc/429/
静岡財務事務所,財務局,静岡県,入札可能案件1,案件登録数220,入札結果数71,https://www.njss.info/organizations/proc/4420/
滑川市役所,市区町村役所,富山県,入札可能案件22,案件登録数418,入札結果数375,https://www.njss.info/organizations/proc/5690/
仲多度郡まんのう町役場,市区町村役所,香川県,入札可能案件1,案件登録数16,入札結果数13,https://www.njss.info/organizations/proc/6519/
高梁市役所,市区町村役所,岡山県,入札可能案件7,案件登録数616,入札結果数583,https://www.njss.info/organizations/proc/5737/
秋田地方裁判所,裁判所,秋田県,入札可能案件17,案件登録数1866,入札結果数1036,https://www.njss.info/organizations/proc/3973/
青森森林管理署,林野庁,青森県,入札可能案件2,案件登録数1377,入札結果数442,https://www.njss.info/organizations/proc/1309/
かほく市役所,市区町村役所,石川県,入札可能案件3,案件登録数470,入札結果数424,https://www.njss.info/organizations/proc/5695/
長野県立須坂病院,医療・福祉,地方独立行政法人,入札可能案件3,案件登録数47,入札結果数0,https://www.njss.info/organizations/proc/5715/
四日市市役所,市区町村役所,三重県,入札可能案件38,案件登録数9022,入札結果数8510,https://www.njss.info/organizations/proc/1763/
大阪市福島区役所,市役所関連団体,大阪府,入札可能案件15,案件登録数730,入札結果数302,https://www.njss.info/organizations/proc/1862/
日本私立学校振興・共済事業団,独立行政法人,東京都,入札可能案件20,案件登録数2791,入札結果数2435,https://www.njss.info/organizations/proc/1872/
品川区役所,市区町村役所,東京都,入札可能案件42,案件登録数1614,入札結果数1164,https://www.njss.info/organizations/proc/1802/
鳥取県立中央病院,医療・福祉,県庁関連団体,入札可能案件2,案件登録数41,入札結果数7,https://www.njss.info/organizations/proc/5748/
自衛隊石川地方協力本部,その他防衛省,石川県,入札可能案件1,案件登録数164,入札結果数0,https://www.njss.info/organizations/proc/5468/
田辺簡易裁判所,裁判所,和歌山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2816/
土庄簡易裁判所,裁判所,香川県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3422/
金沢市役所,市区町村役所,石川県,入札可能案件111,案件登録数9964,入札結果数6862,https://www.njss.info/organizations/proc/1725/
静岡県道路公社,県庁関連団体,地方道路公社,入札可能案件1,案件登録数22,入札結果数4,https://www.njss.info/organizations/proc/6058/
羽島郡岐南町役場,市区町村役所,岐阜県,入札可能案件2,案件登録数117,入札結果数109,https://www.njss.info/organizations/proc/6068/
京都地方法務局,法務局,京都府,入札可能案件3,案件登録数355,入札結果数318,https://www.njss.info/organizations/proc/111/
山武郡横芝光町役場,市区町村役所,千葉県,入札可能案件6,案件登録数100,入札結果数83,https://www.njss.info/organizations/proc/6028/
松江地方法務局,法務局,島根県,入札可能案件2,案件登録数218,入札結果数193,https://www.njss.info/organizations/proc/113/
ひたちなか市役所,市区町村役所,茨城県,入札可能案件29,案件登録数2964,入札結果数1337,https://www.njss.info/organizations/proc/4697/
国立病院機構八雲病院,その他厚生労働省,独立行政法人,入札可能案件6,案件登録数270,入札結果数197,https://www.njss.info/organizations/proc/768/
国立病院機構弘前病院,その他厚生労働省,独立行政法人,入札可能案件3,案件登録数476,入札結果数386,https://www.njss.info/organizations/proc/769/
喜連川少年院,矯正局,栃木県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3735/
国立病院機構函館病院,その他厚生労働省,独立行政法人,入札可能案件4,案件登録数391,入札結果数321,https://www.njss.info/organizations/proc/765/
ポリテクセンター青森(独立行政法人高齢・障害・求職者雇用支援機構青森支部 青森職業能力開発促進センター),その他厚生労働省,独立行政法人,入札可能案件3,案件登録数156,入札結果数38,https://www.njss.info/organizations/proc/5792/
国立印刷局(滝野川工場),その他財務省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2115/
電力・ガス事業北陸支局,経済産業局,富山県,入札可能案件0,案件登録数79,入札結果数38,https://www.njss.info/organizations/proc/760/
労働者健康安全機構 青森労災病院,その他厚生労働省,独立行政法人,入札可能案件4,案件登録数395,入札結果数201,https://www.njss.info/organizations/proc/1463/
青森刑務所,矯正局,青森県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3555/
群馬農政事務所(関東農政局),農政局関連団体,群馬県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3845/
水資源機構(沼田総合管理所),その他国土交通省,独立行政法人,入札可能案件1,案件登録数111,入札結果数25,https://www.njss.info/organizations/proc/463/
北諸県郡三股町役場,市区町村役所,宮崎県,入札可能案件14,案件登録数184,入札結果数153,https://www.njss.info/organizations/proc/6115/
二戸市役所,市区町村役所,岩手県,入札可能案件1,案件登録数94,入札結果数84,https://www.njss.info/organizations/proc/6125/
高知短期大学,国公立大学,教育,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/5459/
岡山少年鑑別所,矯正局,岡山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3812/
北佐久郡御代田町役場,市区町村役所,長野県,入札可能案件1,案件登録数17,入札結果数12,https://www.njss.info/organizations/proc/6470/
郵便事業株式会社(南関東支社 甲府支店),民営化法人,山梨県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2236/
奈良先端科学技術大学院大学,国公立大学,教育,入札可能案件1,案件登録数166,入札結果数159,https://www.njss.info/organizations/proc/5355/
第十管区,海上保安庁,鹿児島県,入札可能案件11,案件登録数1377,入札結果数1225,https://www.njss.info/organizations/proc/531/
国立療養所大島青松園,その他厚生労働省,医療・福祉,入札可能案件2,案件登録数373,入札結果数226,https://www.njss.info/organizations/proc/4716/
多気郡多気町役場,市区町村役所,三重県,入札可能案件3,案件登録数47,入札結果数33,https://www.njss.info/organizations/proc/6282/
宮崎地方裁判所,裁判所,宮崎県,入札可能案件56,案件登録数1592,入札結果数1078,https://www.njss.info/organizations/proc/3966/
関東管区行政評価局,その他総務省,埼玉県,入札可能案件0,案件登録数78,入札結果数69,https://www.njss.info/organizations/proc/377/
本巣郡北方町役場,市区町村役所,岐阜県,入札可能案件1,案件登録数6,入札結果数1,https://www.njss.info/organizations/proc/6272/
社会福祉法人 春風と太陽,市役所関連団体,社会福祉法人,入札可能案件0,案件登録数1,入札結果数0,https://www.njss.info/organizations/proc/6202/
株式会社かんぽ生命保険(松江支店),民営化法人,島根県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2388/
自衛隊京都地方協力本部,その他防衛省,京都府,入札可能案件8,案件登録数123,入札結果数89,https://www.njss.info/organizations/proc/5476/
土佐国道事務所,整備局,高知県,入札可能案件3,案件登録数1686,入札結果数1393,https://www.njss.info/organizations/proc/930/
株式会社かんぽ生命保険(福井支店),民営化法人,福井県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2368/
種苗管理センター(嬬恋農場),その他農林水産省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2469/
株式会社ゆうちょ銀行(金沢貯金事務センター),民営化法人,石川県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2308/
株式会社ゆうちょ銀行(広島貯金事務センター),民営化法人,広島県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2318/
株式会社かんぽ生命保険(函館支店),民営化法人,北海道,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2328/
九州財務局,財務局,熊本県,入札可能案件26,案件登録数1423,入札結果数670,https://www.njss.info/organizations/proc/418/
四国財務局,財務局,香川県,入札可能案件5,案件登録数1031,入札結果数498,https://www.njss.info/organizations/proc/419/
北海道財務局,財務局,北海道,入札可能案件74,案件登録数2975,入札結果数1550,https://www.njss.info/organizations/proc/414/
北陸財務局,財務局,石川県,入札可能案件12,案件登録数1185,入札結果数790,https://www.njss.info/organizations/proc/415/
関東財務局,財務局,埼玉県,入札可能案件68,案件登録数4506,入札結果数2677,https://www.njss.info/organizations/proc/416/
近畿財務局,財務局,大阪府,入札可能案件34,案件登録数2434,入札結果数930,https://www.njss.info/organizations/proc/417/
横浜税関,その他財務省,神奈川県,入札可能案件5,案件登録数973,入札結果数737,https://www.njss.info/organizations/proc/410/
財務省(MOF),財務省,東京都,入札可能案件74,案件登録数6041,入札結果数3548,https://www.njss.info/organizations/proc/411/
中国財務局,財務局,広島県,入札可能案件23,案件登録数1874,入札結果数1072,https://www.njss.info/organizations/proc/412/
福岡財務支局,財務局,福岡県,入札可能案件39,案件登録数1515,入札結果数1065,https://www.njss.info/organizations/proc/413/
佐世保市役所,市区町村役所,長崎県,入札可能案件14,案件登録数9868,入札結果数8914,https://www.njss.info/organizations/proc/1773/
独立行政法人国立病院機構 柳井医療センター,その他厚生労働省,独立行政法人,入札可能案件2,案件登録数372,入札結果数296,https://www.njss.info/organizations/proc/904/
都市再生機構【UR】(九州支社),その他国土交通省,独立行政法人,入札可能案件11,案件登録数1777,入札結果数1186,https://www.njss.info/organizations/proc/5058/
玉川ダム管理所,整備局,秋田県,入札可能案件3,案件登録数275,入札結果数125,https://www.njss.info/organizations/proc/1064/
月山ダム管理所,整備局,山形県,入札可能案件1,案件登録数233,入札結果数124,https://www.njss.info/organizations/proc/1074/
富士川砂防事務所,整備局,山梨県,入札可能案件0,案件登録数176,入札結果数150,https://www.njss.info/organizations/proc/1004/
国立研究開発法人森林研究・整備機構 森林農地整備センター中国四国整備局 高知水源林整備事務所,その他農林水産省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2455/
農業生物資源研究所(北杜地区),その他農林水産省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2475/
徳島家庭裁判所(牟岐出張所),裁判所,徳島県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3432/
国立研究開発法人森林研究・整備機構 森林農地整備センター関東整備局 前橋水源林整備事務所,その他農林水産省,独立行政法人,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2435/
杵築簡易裁判所,裁判所,大分県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3096/
国土地理院,その他国土交通省,茨城県,入札可能案件43,案件登録数4391,入札結果数3689,https://www.njss.info/organizations/proc/547/
小千谷市役所,市区町村役所,新潟県,入札可能案件4,案件登録数307,入札結果数303,https://www.njss.info/organizations/proc/5682/
安中市役所,市区町村役所,群馬県,入札可能案件3,案件登録数916,入札結果数792,https://www.njss.info/organizations/proc/4917/
土木研究所(PWRI),その他国土交通省,独立行政法人,入札可能案件24,案件登録数3961,入札結果数3400,https://www.njss.info/organizations/proc/455/
鳥取農政事務所(中国四国農政局),農政局関連団体,鳥取県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3862/
川本簡易裁判所,裁判所,島根県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3014/
東牟婁郡太地町役場,市区町村役所,和歌山県,入札可能案件1,案件登録数1,入札結果数0,https://www.njss.info/organizations/proc/6584/
株式会社ゆうちょ銀行(沖縄エリア本部),民営化法人,沖縄県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2325/
小月航空基地隊,海上自衛隊,山口県,入札可能案件17,案件登録数1415,入札結果数401,https://www.njss.info/organizations/proc/77/
広島市文化財団,公益法人,広島県,入札可能案件2,案件登録数324,入札結果数138,https://www.njss.info/organizations/proc/4368/
東蒲原郡阿賀町役場,市区町村役所,新潟県,入札可能案件14,案件登録数102,入札結果数56,https://www.njss.info/organizations/proc/6480/
栃木県企業局,県庁関連団体,栃木県,入札可能案件10,案件登録数792,入札結果数714,https://www.njss.info/organizations/proc/4308/
山梨県赤十字血液センター,日本赤十字社,山梨県,入札可能案件0,案件登録数5,入札結果数0,https://www.njss.info/organizations/proc/1171/
国立新美術館(NACT),その他文部科学省,独立行政法人,入札可能案件0,案件登録数255,入札結果数152,https://www.njss.info/organizations/proc/1101/
日本政策金融公庫(JFC),国税庁,その他法人,入札可能案件33,案件登録数8926,入札結果数7993,https://www.njss.info/organizations/proc/439/
静岡河川事務所,整備局,静岡県,入札可能案件1,案件登録数1,入札結果数0,https://www.njss.info/organizations/proc/5226/
天草郡苓北町役場,市区町村役所,熊本県,入札可能案件1,案件登録数2,入札結果数0,https://www.njss.info/organizations/proc/6607/
長崎家庭裁判所(厳原支部),裁判所,長崎県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3084/
羽島市役所,市区町村役所,岐阜県,入札可能案件5,案件登録数823,入札結果数728,https://www.njss.info/organizations/proc/4889/
松山家庭裁判所(今治支部),裁判所,愛媛県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3458/
宇城市役所,市区町村役所,熊本県,入札可能案件7,案件登録数1831,入札結果数1666,https://www.njss.info/organizations/proc/5034/
佐賀家庭裁判所(武雄支部),裁判所,佐賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3054/
伊東市役所,市区町村役所,静岡県,入札可能案件4,案件登録数2647,入札結果数2603,https://www.njss.info/organizations/proc/4859/
木津川市役所,市区町村役所,京都府,入札可能案件31,案件登録数1604,入札結果数1466,https://www.njss.info/organizations/proc/4869/
赤穂市役所,市区町村役所,兵庫県,入札可能案件15,案件登録数1193,入札結果数1024,https://www.njss.info/organizations/proc/4879/
文部科学省研究交流センター,その他文部科学省,博物館・美術館など,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/4455/
旭市役所,市区町村役所,千葉県,入札可能案件22,案件登録数2111,入札結果数1500,https://www.njss.info/organizations/proc/4819/
京都府立大学,国公立大学,教育,入札可能案件4,案件登録数156,入札結果数0,https://www.njss.info/organizations/proc/4475/
津島市役所,市区町村役所,愛知県,入札可能案件11,案件登録数670,入札結果数602,https://www.njss.info/organizations/proc/4839/
航空自衛隊第12飛行教育団(防府北基地),教育,航空自衛隊,入札可能案件1,案件登録数409,入札結果数270,https://www.njss.info/organizations/proc/4061/
富田林市役所,市区町村役所,大阪府,入札可能案件13,案件登録数2405,入札結果数2056,https://www.njss.info/organizations/proc/4425/
岩手県立大学,国公立大学,教育,入札可能案件1,案件登録数459,入札結果数5,https://www.njss.info/organizations/proc/4435/
陸上自衛隊関西補給処桂支処(桂駐屯地),陸上自衛隊,京都府,入札可能案件5,案件登録数759,入札結果数1,https://www.njss.info/organizations/proc/4021/
三重郡菰野町役場,市区町村役所,三重県,入札可能案件28,案件登録数392,入札結果数294,https://www.njss.info/organizations/proc/5707/
産業技術総合研究所(AIST/産総研),その他経済産業省,独立行政法人,入札可能案件136,案件登録数27083,入札結果数21632,https://www.njss.info/organizations/proc/719/
延岡河川国道事務所,整備局,宮崎県,入札可能案件1,案件登録数84,入札結果数80,https://www.njss.info/organizations/proc/5303/
労働者健康安全機構 長崎労災病院,その他厚生労働省,独立行政法人,入札可能案件2,案件登録数312,入札結果数142,https://www.njss.info/organizations/proc/1489/
厚生労働省(MHLW),その他厚生労働省,東京都,入札可能案件125,案件登録数20936,入札結果数14732,https://www.njss.info/organizations/proc/716/
黒羽刑務所(大田原拘置支所),矯正局,栃木県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3585/
労働者健康安全機構 関西労災病院,その他厚生労働省,独立行政法人,入札可能案件3,案件登録数1016,入札結果数472,https://www.njss.info/organizations/proc/1479/
敦賀市役所,市区町村役所,福井県,入札可能案件8,案件登録数1110,入札結果数995,https://www.njss.info/organizations/proc/4996/
山形刑務所,矯正局,山形県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3565/
岡山森林管理署,林野庁,岡山県,入札可能案件10,案件登録数413,入札結果数253,https://www.njss.info/organizations/proc/1429/
陸上自衛隊三軒屋弾薬支処(三軒屋駐屯地),陸上自衛隊,岡山県,入札可能案件4,案件登録数68,入札結果数6,https://www.njss.info/organizations/proc/3505/
陸上自衛隊第373会計隊(都城駐屯地),陸上自衛隊,宮崎県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3515/
陸上自衛隊第436会計隊(対馬駐屯地),陸上自衛隊,長崎県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3525/
甲斐市役所,市区町村役所,山梨県,入札可能案件1,案件登録数1048,入札結果数974,https://www.njss.info/organizations/proc/4976/
沼田市役所,市区町村役所,群馬県,入札可能案件17,案件登録数2718,入札結果数2514,https://www.njss.info/organizations/proc/4906/
曽於市役所,市区町村役所,鹿児島県,入札可能案件33,案件登録数1228,入札結果数1103,https://www.njss.info/organizations/proc/5884/
加茂郡川辺町役場,市区町村役所,岐阜県,入札可能案件1,案件登録数40,入札結果数17,https://www.njss.info/organizations/proc/6275/
下野市役所,市区町村役所,栃木県,入札可能案件8,案件登録数1569,入札結果数1418,https://www.njss.info/organizations/proc/4936/
熊本県警察本部,警察庁,熊本県,入札可能案件1,案件登録数87,入札結果数39,https://www.njss.info/organizations/proc/4512/
稚内市役所,市区町村役所,北海道,入札可能案件17,案件登録数449,入札結果数420,https://www.njss.info/organizations/proc/5490/
ポリテクセンター奈良(独立行政法人高齢・障害・求職者雇用支援機構奈良支部 奈良職業能力開発促進センター),その他厚生労働省,独立行政法人,入札可能案件8,案件登録数148,入札結果数14,https://www.njss.info/organizations/proc/5854/
ポリテクセンター愛媛(独立行政法人高齢・障害・求職者雇用支援機構愛媛支部 愛媛職業能力開発促進センター),その他厚生労働省,その他認可法人,入札可能案件4,案件登録数81,入札結果数21,https://www.njss.info/organizations/proc/5864/
高度ポリテクセンター(独立行政法人高齢・障害・求職者雇用支援機構千葉支部 千葉職業能力開発促進センター高度訓練センター),その他厚生労働省,独立行政法人,入札可能案件6,案件登録数87,入札結果数42,https://www.njss.info/organizations/proc/5804/
大分県立芸術文化短期大学,国公立大学,教育,入札可能案件1,案件登録数6,入札結果数2,https://www.njss.info/organizations/proc/5460/
自衛隊岐阜地方協力本部,その他防衛省,岐阜県,入札可能案件2,案件登録数29,入札結果数0,https://www.njss.info/organizations/proc/5470/
秋田公立美術大学,国公立大学,教育,入札可能案件1,案件登録数45,入札結果数0,https://www.njss.info/organizations/proc/5400/
徳島県庁,都道府県庁,徳島県,入札可能案件290,案件登録数25775,入札結果数21733,https://www.njss.info/organizations/proc/1586/
和歌山県立医科大学,国公立大学,教育,入札可能案件5,案件登録数978,入札結果数664,https://www.njss.info/organizations/proc/5420/
福岡県警察本部,警察庁,福岡県,入札可能案件16,案件登録数2605,入札結果数1804,https://www.njss.info/organizations/proc/317/
徳島刑務所,矯正局,徳島県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3682/
高松簡易裁判所,裁判所,香川県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3414/
松江家庭裁判所,裁判所,島根県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2997/
矯正局(MOJ),矯正局,東京都,入札可能案件175,案件登録数19809,入札結果数8918,https://www.njss.info/organizations/proc/1566/
長野県庁,都道府県庁,長野県,入札可能案件269,案件登録数57399,入札結果数41021,https://www.njss.info/organizations/proc/1576/
宮城県立病院機構,医療・福祉,地方独立行政法人,入札可能案件4,案件登録数1467,入札結果数383,https://www.njss.info/organizations/proc/4492/
阿蘇郡南阿蘇村役場,市区町村役所,熊本県,入札可能案件2,案件登録数127,入札結果数119,https://www.njss.info/organizations/proc/6316/
富山地方裁判所(魚津支部),裁判所,富山県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2917/
北群馬郡吉岡町役場,市区町村役所,群馬県,入札可能案件18,案件登録数97,入札結果数75,https://www.njss.info/organizations/proc/6212/
名寄市役所,市区町村役所,北海道,入札可能案件20,案件登録数263,入札結果数209,https://www.njss.info/organizations/proc/5941/
浅口市役所,市区町村役所,岡山県,入札可能案件9,案件登録数420,入札結果数393,https://www.njss.info/organizations/proc/5742/
常陸太田市役所,市区町村役所,茨城県,入札可能案件30,案件登録数955,入札結果数838,https://www.njss.info/organizations/proc/4927/
利根川水系砂防事務所,整備局,群馬県,入札可能案件1,案件登録数329,入札結果数300,https://www.njss.info/organizations/proc/1002/
埼玉県庁,都道府県庁,埼玉県,入札可能案件434,案件登録数86446,入札結果数74796,https://www.njss.info/organizations/proc/1683/
和歌山県庁,都道府県庁,和歌山県,入札可能案件259,案件登録数194205,入札結果数164989,https://www.njss.info/organizations/proc/1693/
大分県庁,都道府県庁,大分県,入札可能案件130,案件登録数38124,入札結果数35131,https://www.njss.info/organizations/proc/1643/
さいたま市役所,市区町村役所,埼玉県,入札可能案件235,案件登録数48082,入札結果数45051,https://www.njss.info/organizations/proc/1653/
平塚市役所,市区町村役所,神奈川県,入札可能案件10,案件登録数2797,入札結果数2245,https://www.njss.info/organizations/proc/1663/
新潟市役所,市区町村役所,新潟県,入札可能案件110,案件登録数22294,入札結果数21428,https://www.njss.info/organizations/proc/1673/
全国健康保険協会新潟支部,全国健康保険協会,新潟県,入札可能案件1,案件登録数143,入札結果数101,https://www.njss.info/organizations/proc/1603/
阿賀野市役所,市区町村役所,新潟県,入札可能案件24,案件登録数942,入札結果数842,https://www.njss.info/organizations/proc/5686/
全国健康保険協会宮崎支部,全国健康保険協会,宮崎県,入札可能案件1,案件登録数103,入札結果数44,https://www.njss.info/organizations/proc/1633/
大村航空基地隊,海上自衛隊,長崎県,入札可能案件25,案件登録数2180,入札結果数649,https://www.njss.info/organizations/proc/78/
吾妻郡嬬恋村役場,市区町村役所,群馬県,入札可能案件8,案件登録数84,入札結果数0,https://www.njss.info/organizations/proc/6220/
山口農政事務所(中国四国農政局),農政局関連団体,山口県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3865/
福井家庭裁判所(武生支部),裁判所,福井県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/2891/
滋賀刑務所,矯正局,滋賀県,入札可能案件0,案件登録数0,入札結果数0,https://www.njss.info/organizations/proc/3640/
